time,open,high,low,close,Volume,Volume MA,Basis,Upper,Lower,Basis,Upper,Lower
1523059200,6627.7,7069.13,6600.99,6904.9,7683.0416526,14155.426579832061,NaN,NaN,NaN,NaN,NaN,NaN
1523145600,6904.21,7104.52,6894.8,7027.26,4352.69794202,13403.257058991561,NaN,NaN,NaN,NaN,NaN,NaN
1523232000,7027.26,7175.83,6611.49,6780.1,10103.91621615,13235.711756779061,NaN,NaN,NaN,NaN,NaN,NaN
1523318400,6782.39,6900,6653.21,6835.67,6480.19276418,12954.671538322062,NaN,NaN,NaN,NaN,NaN,NaN
1523404800,6824.75,6984.92,6809.26,6940.94,5825.41064556,12616.560374485563,NaN,NaN,NaN,NaN,NaN,NaN
1523491200,6940.94,8069.34,6758.45,7923.78,19033.3803344,12880.740148157063,NaN,NaN,NaN,NaN,NaN,NaN
1523577600,7923.78,8239.33,7753.32,7896.92,19605.94275077,13374.438167275064,NaN,NaN,NaN,NaN,NaN,NaN
1523664000,7885.9,8232.14,7835,8000.41,8935.53071477,13363.419095624564,NaN,NaN,NaN,NaN,NaN,NaN
1523750400,8003.39,8417,8001.23,8354.22,7542.84081564,12855.890369441564,NaN,NaN,NaN,NaN,NaN,NaN
1523836800,8353.43,8424.99,7905,8048.15,10866.60295749,12779.958003105063,NaN,NaN,NaN,NaN,NaN,NaN
1523923200,8054.68,8160.85,7806.81,7890.87,9277.15121538,12821.933329888563,NaN,NaN,NaN,NaN,NaN,NaN
1524009600,7890.87,8235,7870.35,8172.84,9227.20459808,12176.387853178563,NaN,NaN,NaN,NaN,NaN,NaN
1524096000,8172.83,8297.99,8074.44,8271.31,9436.84632763,11193.157768207062,NaN,NaN,NaN,NaN,NaN,NaN
1524182400,8273,8934,8216.9,8861,16059.62267134,11417.159048915062,NaN,NaN,NaN,NaN,NaN,NaN
1524268800,8865.78,9023.4,8608,8920.71,15336.30792743,11281.627401589063,NaN,NaN,NaN,NaN,NaN,NaN
1524355200,8924.93,9036.52,8760,8789.96,9346.45175925,11067.741971768563,NaN,NaN,NaN,NaN,NaN,NaN
1524441600,8781.7,9006.39,8771.22,8946.95,10286.1177149,10777.570776062063,NaN,NaN,NaN,NaN,NaN,NaN
1524528000,8942,9737.16,8930,9648,20460.50898304,11011.636101883563,NaN,NaN,NaN,NaN,NaN,NaN
1524614400,9648.36,9755.53,8751,8864.99,33035.90404482,12068.704505221063,NaN,NaN,NaN,NaN,NaN,NaN
1524700800,8855.07,9326.79,8647.29,9274.48,20042.96970211,12646.932086878063,NaN,NaN,NaN,NaN,NaN,NaN
